,pxl_row_in_fullres,pxl_col_in_fullres,spot_index,cell_index,cell_nums
4719,5745.885718651095,3673.4142548145314,559,559_5,18
4720,5775.939861479986,3632.588588943176,559,559_6,18
4721,5733.476145394889,3700.7610096675567,559,559_7,18
4722,5698.52808349168,3669.1996911122897,559,559_8,18
4723,5719.4384157540035,3617.491839704554,559,559_9,18
4724,5671.240568264137,3691.8661237530264,559,559_10,18
4725,5686.537171018943,3686.5273477585833,559,559_11,18
4726,5756.5043578836485,3627.2739572047076,559,559_12,18
4727,5715.284611565875,3668.1185657514375,559,559_13,18
4728,5673.781573982937,3629.8640596497144,559,559_14,18
4729,5671.0,3675.7223575705684,559,559_15,18
4730,5680.247545567449,3715.739824274353,559,559_16,18
4731,5706.452338832254,3690.0490142725275,559,559_17,18
4732,5776.784262608018,3875.0679709743085,560,560_0,20
4733,5762.922901130746,3799.8664080699255,560,560_1,20
4734,5801.08521240682,3821.636273903357,560,560_2,20
4735,5809.0,3890.5498045725276,560,560_3,20
4736,5679.347238703741,3905.779055492485,560,560_4,20
4737,5797.7065986400285,3884.07332930797,560,560_5,20
4738,5786.373913146982,3893.4901495689123,560,560_6,20
4739,5720.740109373149,3842.163328932996,560,560_7,20
4740,5799.57966875915,3912.561213860376,560,560_8,20
4741,5692.738665185874,3882.2452332250014,560,560_9,20
4742,5795.250408968798,3807.4744856474235,560,560_10,20
4743,5670.0,3837.5645240603176,560,560_11,20
4744,5711.523699686374,3922.0,560,560_12,20
4745,5768.029201873002,3814.897688193179,560,560_13,20
4746,5754.798192614444,3852.449035348299,560,560_14,20
4747,5719.272963667141,3822.0944009587433,560,560_15,20
4748,5743.374325699032,3816.893112393569,560,560_16,20
4749,5786.523834310762,3818.824987344592,560,560_17,20
4750,5677.000156948374,3887.7019643033163,560,560_18,20
4751,5750.656074636294,3832.238054614291,560,560_19,20
4752,5697.140381456736,4099.150709900602,561,561_0,20
4753,5696.455381484033,3997.827142743493,561,561_1,20
4754,5677.602864554948,4077.465560610115,561,561_2,20
4755,5755.563101900924,4079.70413324751,561,561_3,20
4756,5714.312560613376,4104.256644893554,561,561_4,20
4757,5751.260479841084,4033.777052545043,561,561_5,20
4758,5809.0,4065.719758753422,561,561_6,20
4759,5689.562502104544,4053.5748717620145,561,561_7,20
4760,5671.989926492308,4090.2266570896063,561,561_8,20
4761,5752.035269651123,4109.0,561,561_9,20
4762,5785.631997989383,4014.433707080219,561,561_10,20
4763,5708.838294710529,4043.776255463384,561,561_11,20
4764,5808.072382736773,4050.6040171584727,561,561_12,20
4765,5787.835854114374,4035.6310151052385,561,561_13,20
4766,5749.54470702217,4051.317564767162,561,561_14,20
4767,5670.0,4029.989082151458,561,561_15,20
4768,5689.364731489696,3983.600985109963,561,561_16,20
4769,5772.101478633023,4066.8270379386404,561,561_17,20
4770,5741.323142072333,4008.034744447418,561,561_18,20
4771,5721.657459687674,3970.0,561,561_19,20
4772,5775.12753430377,4293.396008840354,562,562_0,18
4773,5772.768821142335,4239.161974778991,562,562_1,18
4774,5808.0,4226.725517736926,562,562_2,18
4775,5806.298327801799,4188.578978159127,562,562_3,18
4776,5717.426736175692,4236.654609706401,562,562_4,18
4777,5750.780755504421,4293.632735309412,562,562_5,18
4778,5723.968343827218,4179.9777272202,562,562_6,18
4779,5781.070644079814,4178.548991673043,562,562_7,18
4780,5745.08989063048,4200.0500826137695,562,562_8,18
4781,5689.984260653048,4279.767327835971,562,562_9,18
4782,5751.94481518513,4157.0,562,562_10,18
4783,5770.688652767271,4220.94325273011,562,562_11,18
4784,5764.428570449222,4183.758364006435,562,562_12,18
4785,5767.921152653542,4275.216534409408,562,562_13,18
4786,5669.0,4215.024108899139,562,562_14,18
4787,5694.33203538318,4258.802188368022,562,562_15,18
4788,5713.741466222257,4296.0,562,562_16,18
4789,5783.455434449093,4265.032080658227,562,562_17,18
4790,5714.263865704523,4445.621510928361,563,563_0,15
4791,5707.448128247903,4344.0,563,563_1,15
4792,5696.144215122555,4399.083638308786,563,563_2,15
4793,5760.608109498817,4482.848241004579,563,563_3,15
4794,5748.904749729855,4461.163705203569,563,563_4,15
4795,5669.0,4465.151598826631,563,563_5,15
4796,5683.098668797559,4473.038376131056,563,563_6,15
4797,5712.700278697963,4481.411118772399,563,563_7,15
4798,5681.879845789695,4367.759719398634,563,563_8,15
4799,5780.375336303092,4384.96001440586,563,563_9,15
4800,5808.0,4447.085946835828,563,563_10,15
4801,5792.0916833171195,4425.917263721577,563,563_11,15
4802,5671.438322714643,4358.400018880974,563,563_12,15
4803,5700.010003087373,4483.0,563,563_13,15
4804,5677.61397195814,4409.500572939902,563,563_14,15
4805,5668.0,4580.297543068651,564,564_0,8
4806,5698.128312448854,4655.213256050524,564,564_1,8
4807,5755.830680898961,4553.832602269541,564,564_2,8
4808,5680.180331625765,4530.0,564,564_3,8
4809,5711.6393722965495,4669.0,564,564_4,8
4810,5747.207005647043,4594.0809791088805,564,564_5,8
4811,5721.409641887134,4587.386960481829,564,564_6,8
4812,5807.0,4589.87177651521,564,564_7,8
4813,5762.585961607814,4731.198022044391,565,565_0,7
4814,5788.238411364495,4856.0,565,565_1,7
4815,5674.788198857227,4717.0,565,565_2,7
4816,5668.0,4799.5943049375,565,565_3,7
4817,5807.0,4834.793491403097,565,565_4,7
4818,5753.786679744857,4855.051607290045,565,565_5,7
4819,5672.211465950929,4843.798021781692,565,565_6,7
4820,5797.42612208657,5024.025042735043,566,566_0,16
4821,5802.584329468439,4941.697475298539,566,566_1,16
4822,5781.976980623735,4957.660908853657,566,566_2,16
4823,5704.185786936571,4961.714600076541,566,566_3,16
4824,5714.489892670465,4944.111624409111,566,566_4,16
4825,5781.686570477247,5042.0,566,566_5,16
4826,5779.298423973363,4917.4770451770455,566,566_6,16
4827,5731.319256053432,4918.44268699742,566,566_7,16
4828,5694.909084394418,5007.165808600848,566,566_8,16
4829,5793.252887553155,4917.199678286757,566,566_9,16
4830,5781.964261931187,4903.0,566,566_10,16
4831,5724.545821666039,4967.968576021329,566,566_11,16
4832,5750.1610561907955,5030.789654144305,566,566_12,16
4833,5806.0,4966.966840772397,566,566_13,16
4834,5667.0,4961.510683760684,566,566_14,16
4835,5687.92463772647,4927.810671722644,566,566_15,16
4836,5667.0,5189.78369154932,567,567_0,17
4837,5806.0,5185.801926954963,567,567_1,17
4838,5708.001945289566,5103.861195051202,567,567_2,17
4839,5764.185229398721,5123.899883893834,567,567_3,17
4840,5683.30773460268,5184.112708256588,567,567_4,17
4841,5772.98265470013,5201.039603405781,567,567_5,17
4842,5758.829484020975,5091.011917696447,567,567_6,17
4843,5700.497581983127,5090.0,567,567_7,17
4844,5667.1864520456065,5125.893379754908,567,567_8,17
4845,5740.009731950601,5119.999279792581,567,567_9,17
4846,5800.404208344164,5123.762279754751,567,567_10,17
4847,5781.323714463703,5148.7902976902415,567,567_11,17
4848,5707.709070462877,5177.609910054096,567,567_12,17
4849,5733.40249674451,5153.180857077664,567,567_13,17
4850,5724.428563888869,5220.465975909799,567,567_14,17
4851,5746.849872761289,5098.765893304544,567,567_15,17
4852,5707.56190652688,5229.0,567,567_16,17
4853,5789.218964307448,5344.452605192006,568,568_0,18
4854,5772.311550332191,5356.5325303297805,568,568_1,18
4855,5804.4972249709,5404.1874587038465,568,568_2,18
4856,5715.112418273547,5299.93172539523,568,568_3,18
4857,5721.682111002537,5320.49426600989,568,568_4,18
4858,5704.447237053969,5415.0,568,568_5,18
4859,5771.911677239036,5411.001927583422,568,568_6,18
4860,5776.329101798348,5381.244796921454,568,568_7,18
4861,5763.4672281086105,5276.0,568,568_8,18
4862,5805.0,5329.645422224571,568,568_9,18
4863,5762.123643294479,5299.019162930867,568,568_10,18
4864,5730.659587102168,5405.980891087701,568,568_11,18
4865,5710.809708830701,5336.3692357853115,568,568_12,18
4866,5785.1267932450755,5393.833537195695,568,568_13,18
4867,5780.666163952001,5302.327057148244,568,568_14,18
4868,5666.0,5314.130634467542,568,568_15,18
4869,5678.068188560962,5303.637054699066,568,568_16,18
4870,5709.716439589183,5278.712345209337,568,568_17,18
4871,5666.0,5463.0,569,569_0,9
4872,5701.79692938188,5553.750245465002,569,569_1,9
4873,5776.564121769836,5496.364550063,569,569_2,9
4874,5698.020094023456,5481.561496039417,569,569_3,9
4875,5805.0,5474.3632204705955,569,569_4,9
4876,5768.418702328137,5565.911248026824,569,569_5,9
4877,5698.337399461417,5602.0,569,569_6,9
4878,5792.077021620626,5478.46704001533,569,569_7,9
4879,5724.8294830568775,5549.445290394332,569,569_8,9
4880,5747.07748184722,9643.974197419213,570,570_0,5
4881,5777.25359009241,9709.0,570,570_1,5
4882,5655.0,9698.518374878804,570,570_2,5
4883,5700.6414512699275,9570.0,570,570_3,5
4884,5794.0,9574.23211565457,570,570_4,5
4885,5654.0,9799.360163486845,571,571_0,14
4886,5673.716492866978,9756.0,571,571_1,14
4887,5765.812442556435,9804.080291534343,571,571_2,14
4888,5672.266468400746,9841.695046455627,571,571_3,14
4889,5673.889684757973,9792.824825760803,571,571_4,14
4890,5749.516988655625,9845.653323183984,571,571_5,14
4891,5793.0,9773.703462003534,571,571_6,14
4892,5792.929371502014,9817.410306018044,571,571_7,14
4893,5701.807372747856,9895.0,571,571_8,14
4894,5725.583880939443,9830.086461884861,571,571_9,14
4895,5702.51055376309,9761.474265531511,571,571_10,14
4896,5739.653520280187,9793.001306741744,571,571_11,14
4897,5660.402562369968,9833.42826580916,571,571_12,14
4898,5672.828458599776,9863.797663233128,571,571_13,14
4899,5668.695714407508,10041.96867335171,572,572_0,17
4900,5665.715764148512,10066.324136644456,572,572_1,17
4901,5678.626400687887,9964.920165245116,572,572_2,17
4902,5701.1749279387805,9951.645740608867,572,572_3,17
4903,5753.5343771254265,9990.425291946745,572,572_4,17
4904,5755.725464583204,9963.985518585498,572,572_5,17
4905,5726.409200020972,9943.0,572,572_6,17
4906,5686.508161934626,9995.008894498138,572,572_7,17
4907,5780.074076242444,10051.583573081716,572,572_8,17
4908,5706.186689138831,9992.297676191884,572,572_9,17
4909,5700.082779036508,10010.183047799035,572,572_10,17
4910,5793.0,10012.31360443814,572,572_11,17
4911,5709.305577244222,10021.475201160412,572,572_12,17
4912,5670.862770675711,10082.0,572,572_13,17
4913,5663.828490266222,10009.811386651865,572,572_14,17
4914,5723.210281303671,9962.49234134029,572,572_15,17
4915,5654.0,10010.28520562578,572,572_16,17
4916,5667.81794877092,10175.587123864732,573,573_0,10
4917,5769.476129410238,10206.443962592166,573,573_1,10
4918,5792.0,10220.52911216494,573,573_2,10
4919,5672.352744299875,10197.372109233655,573,573_3,10
4920,5737.371597682326,10156.770677857498,573,573_4,10
4921,5708.3682517257785,10173.192454017704,573,573_5,10
4922,5653.0,10230.874562208728,573,573_6,10
4923,5779.818057564334,10268.0,573,573_7,10
4924,5771.578272997329,10129.0,573,573_8,10
4925,5712.116993529488,10224.541411672193,573,573_9,10
4926,5784.036274559701,10333.247950031968,574,574_0,8
4927,5653.0,10394.152491324143,574,574_1,8
4928,5719.8456950083555,10344.37888655881,574,574_2,8
4929,5792.0,10455.0,574,574_3,8
4930,5762.2704907446305,10316.0,574,574_4,8
4931,5684.862607410004,10347.486219110913,574,574_5,8
4932,5707.653317393547,10393.84649520227,574,574_6,8
4933,5785.716477571731,10350.578834601325,574,574_7,8
4934,5652.0,10502.0,575,575_0,6
4935,5791.0,10641.0,575,575_1,6
4936,5713.764519585472,10529.077172335237,575,575_2,6
4937,5778.046580928215,10552.177874741275,575,575_3,6
4938,5693.407928432944,10591.19967998494,575,575_4,6
4939,5680.876858761247,10547.21689014213,575,575_5,6
4940,5682.729300187403,10690.832493214424,576,576_0,11
4941,5791.0,10809.110113277571,576,576_1,11
4942,5690.9860429706605,10750.744241954246,576,576_2,11
4943,5779.308963641211,10772.403751936057,576,576_3,11
4944,5749.802577762132,10784.34828693292,576,576_4,11
4945,5663.042063526931,10746.884498496169,576,576_5,11
4946,5700.94015295086,10697.21164412124,576,576_6,11
4947,5745.8632715171525,10828.0,576,576_7,11
4948,5715.058964828178,10689.0,576,576_8,11
4949,5759.965358857619,10725.94972681448,576,576_9,11
4950,5652.0,10717.771709699977,576,576_10,11
4951,5830.796137435949,1497.8448438150542,577,577_0,14
4952,5864.112514358142,1490.0333958569674,577,577_1,14
4953,5807.721566293896,1465.9698336887616,577,577_2,14
4954,5868.0,1519.13507975704,577,577_3,14
4955,5792.551341089298,1450.0,577,577_4,14
4956,5830.78544724748,1525.0035585891592,577,577_5,14
4957,5815.434920370033,1589.0,577,577_6,14
4958,5798.461423495785,1569.3292208738635,577,577_7,14
4959,5731.4181530109345,1488.5493404337763,577,577_8,14
4960,5759.783662659803,1546.899114599895,577,577_9,14
4961,5765.50734268882,1511.8919006080623,577,577_10,14
4962,5824.228501116554,1462.0530772327108,577,577_11,14
4963,5729.0,1504.9146940963824,577,577_12,14
4964,5867.764200816015,1536.265826556359,577,577_13,14
4965,5852.711792117829,1695.6491631987085,578,578_0,9
4966,5853.0185436591655,1731.3037733592362,578,578_1,9
4967,5783.622498443015,1654.5757557804034,578,578_2,9
4968,5729.0,1719.2654785851928,578,578_3,9
4969,5756.950051899523,1637.0,578,578_4,9
4970,5747.2758949527215,1729.8058636985136,578,578_5,9
4971,5772.393710815861,1776.0,578,578_6,9
4972,5825.653622586672,1756.438239999389,578,578_7,9
4973,5868.0,1755.1467635310553,578,578_8,9
4974,5852.711792117829,1695.6491631987085,579,579_0,9
4975,5853.0185436591655,1731.3037733592362,579,579_1,9
4976,5783.622498443015,1654.5757557804034,579,579_2,9
4977,5729.0,1719.2654785851928,579,579_3,9
4978,5756.950051899523,1637.0,579,579_4,9
4979,5747.2758949527215,1729.8058636985136,579,579_5,9
4980,5772.393710815861,1776.0,579,579_6,9
4981,5825.653622586672,1756.438239999389,579,579_7,9
4982,5868.0,1755.1467635310553,579,579_8,9
4983,5803.543579591416,1825.871959798995,580,580_0,9
4984,5867.0,1880.927135678392,580,580_1,9
4985,5765.165866901822,1856.7456303255408,580,580_2,9
4986,5776.334789408402,1873.365677594321,580,580_3,9
4987,5831.138357306304,1891.4698654563138,580,580_4,9
4988,5728.0,1890.356783919598,580,580_5,9
4989,5744.96717486786,1875.8541861851631,580,580_6,9
4990,5803.846803253372,1963.0,580,580_7,9
4991,5820.504478533923,1824.0,580,580_8,9
4992,5859.8151769291135,2124.1250112866455,581,581_0,12
4993,5799.1596008823835,2110.388344451261,581,581_1,12
4994,5844.544584725922,2149.0,581,581_2,12
4995,5817.821097684102,2126.5890068583576,581,581_3,12
4996,5850.061655743584,2010.0,581,581_4,12
4997,5781.224822829549,2128.821628409606,581,581_5,12
4998,5778.992113474665,2057.2150007971545,581,581_6,12
4999,5728.0,2097.4222796488057,581,581_7,12
5000,5867.0,2024.2039381517084,581,581_8,12
5001,5800.85943710468,2064.1489484908498,581,581_9,12
5002,5792.949353472556,2037.3006109998837,581,581_10,12
5003,5842.488852068482,2062.25727039936,581,581_11,12
5004,5848.392090515169,2211.3096513456862,582,582_0,10
5005,5833.774602836985,2201.930741603677,582,582_1,10
5006,5727.0,2257.5710775310013,582,582_2,10
5007,5866.0,2293.8811611293904,582,582_3,10
5008,5864.304174744011,2336.0,582,582_4,10
5009,5798.496845155897,2257.490464760839,582,582_5,10
5010,5775.161546706767,2197.0,582,582_6,10
5011,5757.710371981019,2199.6840502933997,582,582_7,10
5012,5848.226949160888,2305.355854551461,582,582_8,10
5013,5862.231671642231,2269.8838116698876,582,582_9,10
5014,5784.019686125326,2513.258092946099,583,583_0,13
5015,5762.406829722278,2384.0,583,583_1,13
5016,5792.269244010123,2482.86975492679,583,583_2,13
5017,5845.901695731139,2444.889915956527,583,583_3,13
5018,5764.7812015990075,2402.2498711314665,583,583_4,13
5019,5819.935553233205,2444.0758112292983,583,583_5,13
5020,5777.759451978483,2447.0726357724993,583,583_6,13
5021,5812.393353908595,2515.8809614284505,583,583_7,13
5022,5866.0,2461.9088730308335,583,583_8,13
5023,5727.0,2469.947131222532,583,583_9,13
5024,5759.58262429713,2523.0,583,583_10,13
5025,5759.756939923054,2465.803027392547,583,583_11,13
5026,5835.231700175678,2504.4058904113513,583,583_12,13
5027,5823.164047775376,2691.735315006237,584,584_0,12
5028,5843.151940887335,2658.1485108721367,584,584_1,12
5029,5733.549926003427,2582.5988468635346,584,584_2,12
5030,5757.761517278308,2624.918796188535,584,584_3,12
5031,5859.115472996755,2628.1257271572845,584,584_4,12
5032,5809.1189848579925,2659.3252523670894,584,584_5,12
5033,5864.453170034723,2576.050289934598,584,584_6,12
5034,5740.51244956111,2637.8757503834067,584,584_7,12
5035,5726.0,2570.0,584,584_8,12
5036,5818.587806697137,2709.0,584,584_9,12
5037,5769.017089199595,2671.0927004160862,584,584_10,12
5038,5865.0,2650.520205953123,584,584_11,12
5039,5822.427010160813,2879.028452367172,585,585_0,12
5040,5788.757309946498,2882.846396721449,585,585_1,12
5041,5810.274101928154,2896.0,585,585_2,12
5042,5818.298994445871,2782.0048586276434,585,585_3,12
5043,5726.0,2757.0,585,585_4,12
5044,5865.0,2826.6126287764787,585,585_5,12
5045,5840.169749337523,2847.344368561176,585,585_6,12
5046,5764.21958376991,2768.91378421324,585,585_7,12
5047,5845.955996479718,2788.5019099432807,585,585_8,12
5048,5807.133908188383,2761.8011726006584,585,585_9,12
5049,5821.309030127815,2809.233225817553,585,585_10,12
5050,5789.237085633517,2780.733833005363,585,585_11,12
5051,5782.330131574178,3049.231770050644,586,586_0,20
5052,5737.318441738752,2986.180738915488,586,586_1,20
5053,5823.232805359094,3030.899236170102,586,586_2,20
5054,5819.603693119493,2943.0,586,586_3,20
5055,5764.697566735826,2981.102368808621,586,586_4,20
5056,5864.0,2984.3810752015443,586,586_5,20
5057,5842.476270588579,3003.534952672308,586,586_6,20
5058,5846.352675725407,2975.2049178693883,586,586_7,20
5059,5833.443755981869,2969.395926765614,586,586_8,20
5060,5858.2648036053015,3058.254110222175,586,586_9,20
5061,5788.414310051107,3082.0,586,586_10,20
5062,5765.416400428742,3072.9220983744744,586,586_11,20
5063,5819.782405336255,2956.2320509277515,586,586_12,20
5064,5801.006750634066,3080.0050935633826,586,586_13,20
5065,5725.0,3019.4934285385207,586,586_14,20
5066,5806.452772570692,2992.1936109936764,586,586_15,20
5067,5760.724618357598,2954.18188704685,586,586_16,20
5068,5728.366551886622,3032.300932939957,586,586_17,20
5069,5773.290089735558,3016.1826492222394,586,586_18,20
5070,5826.405913588749,3065.827983039161,586,586_19,20
5071,5725.0,3215.9478675480464,587,587_0,13
5072,5809.267281542132,3190.2521149471067,587,587_1,13
5073,5821.224767921858,3207.043281979932,587,587_2,13
